,consumer_c,broker_c,resourceRequestTime_c,resourceRequestTimeDelta_c,resourceRequestedTime_c,resourceRequestedTimeDelta_c,provider_c,token_c,tags_c,priority_c,resourceRespondedTime_c,resourceRespondedTimeDelta_c,offloadTaskTime_c,offloadTaskTimeDelta_c,offloadedTaskTime_c,offloadedTaskTimeDelta_c,executionTime_c,resultReturnedTime_c,resultReturnedTimeDelta_c,totalTime_c,networkTime_c,consumer_b,resourceRequestTime_b,resourceRequestTimeDelta_b,provider_b,benchmark_b,token_b,tags_b,priority_b,assignResourceTime_b,assignResourceTimeDelta_b,resourceRespondedTime_b,resourceRespondedTimeDelta_b,totalTime_b,networkTime_b,networkTime
2591,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622148977,0,1678622148982,4,8d5b6b56bcf3d3af1a5852aab984cb5b0dc3b566dadf86515435ee77cd71f184,mux8s1,local/edge/cloud,1,1678622148983,1,1678622149084,101,1678622149084,1,0,1678622149091,7,114,5,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622148982,0,8d5b6b56bcf3d3af1a5852aab984cb5b0dc3b566dadf86515435ee77cd71f184,214,mux8s1,local,1,1678622148982,0,1678622148983,1,1,1,6
2592,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622156985,0,1678622156994,8,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,o2qz31,local/edge/cloud,1,1678622156994,0,1678622157126,132,1678622157160,34,0,1678622157171,11,185,42,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622156990,0,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,368,o2qz31,edge,1,1678622156991,0,1678622156994,3,3,3,45
2593,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622164990,0,1678622164996,6,848a3ee73692fcba08aa87e383d8b7fc4e929eb8e7a5bea59ffaab7814b51739,jdmnzp,local/edge/cloud,1,1678622164996,0,1678622164998,2,1678622164998,0,0,1678622165007,9,17,6,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622164995,0,848a3ee73692fcba08aa87e383d8b7fc4e929eb8e7a5bea59ffaab7814b51739,167,jdmnzp,local,1,1678622164996,0,1678622164996,1,1,1,7
2594,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622172993,0,1678622172994,1,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,7q7sws,local/edge/cloud,1,1678622172995,0,1678622173083,89,1678622173113,29,0,1678622173127,15,134,30,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622172994,0,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,373,7q7sws,edge,1,1678622172994,0,1678622172997,3,3,3,33
2595,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622180999,0,1678622181002,3,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,1okmqv,local/edge/cloud,1,1678622181003,1,1678622181104,101,1678622181104,0,0,1678622181112,8,113,3,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622181002,0,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,194,1okmqv,local,1,1678622181002,0,1678622181003,1,1,1,4
2596,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622189019,0,1678622189020,1,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,gi6yl1,local/edge/cloud,1,1678622189021,1,1678622189465,443,1678622189652,188,0,1678622189659,6,639,189,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622189020,0,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,347,gi6yl1,cloud,1,1678622189020,0,1678622189021,1,1,1,190
2597,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622197004,0,1678622197007,2,224b7d28c918e1c6492756ff998283599c771ca2e2774ecdfe9c69edc6906c13,yzahf6,local/edge/cloud,1,1678622197008,2,1678622197109,100,1678622197110,1,0,1678622197115,6,111,3,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622197007,0,224b7d28c918e1c6492756ff998283599c771ca2e2774ecdfe9c69edc6906c13,208,yzahf6,local,1,1678622197007,0,1678622197008,1,1,1,4
2598,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622204998,0,1678622205005,6,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,v3z19m,local/edge/cloud,1,1678622205006,1,1678622205007,1,1678622205008,1,0,1678622205013,6,15,7,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622205005,0,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,194,v3z19m,local,1,1678622205005,0,1678622205006,1,1,1,8
2599,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622212998,0,1678622213009,10,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,k8heq7,local/edge/cloud,1,1678622213009,0,1678622213083,74,1678622213105,22,0,1678622213126,21,127,32,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622213006,0,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,302,k8heq7,edge,1,1678622213007,0,1678622213009,2,2,2,34
2600,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622221012,0,1678622221020,8,224b7d28c918e1c6492756ff998283599c771ca2e2774ecdfe9c69edc6906c13,cr5t5j,local/edge/cloud,1,1678622221022,2,1678622221024,2,1678622221024,0,0,1678622221030,6,18,8,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622221020,0,224b7d28c918e1c6492756ff998283599c771ca2e2774ecdfe9c69edc6906c13,208,cr5t5j,local,1,1678622221020,0,1678622221023,2,2,2,10
2601,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622229010,0,1678622229014,4,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,syw8a9,local/edge/cloud,1,1678622229016,1,1678622229151,135,1678622229186,35,0,1678622229199,13,188,39,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622229014,0,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,368,syw8a9,edge,1,1678622229014,0,1678622229016,1,1,1,40
2602,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622237013,0,1678622237018,4,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,3hcogs,local/edge/cloud,1,1678622237019,1,1678622237143,125,1678622237170,26,0,1678622237174,4,160,30,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622237017,0,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,302,3hcogs,edge,1,1678622237017,0,1678622237019,2,2,2,32
2603,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622245011,0,1678622245016,4,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,dnonjr,local/edge/cloud,1,1678622245017,2,1678622245152,135,1678622245187,35,0,1678622245204,16,192,39,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622245015,0,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,298,dnonjr,edge,1,1678622245016,0,1678622245017,1,1,1,40
2604,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622253025,0,1678622253032,6,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,51wz02,local/edge/cloud,1,1678622253033,1,1678622253137,104,1678622253169,32,0,1678622253183,14,157,38,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622253032,0,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,312,51wz02,edge,1,1678622253032,0,1678622253036,4,4,4,42
2605,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622261039,0,1678622261043,3,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,mjgpsu,local/edge/cloud,1,1678622261044,2,1678622261181,137,1678622261215,34,0,1678622261224,9,185,37,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622261042,0,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,390,mjgpsu,edge,1,1678622261043,0,1678622261045,2,2,2,39
2606,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622269041,0,1678622269044,3,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,nuaghj,local/edge/cloud,1,1678622269045,1,1678622269158,113,1678622269192,34,0,1678622269196,4,155,37,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622269044,0,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,368,nuaghj,edge,1,1678622269044,0,1678622269045,1,1,1,38
2607,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622277046,0,1678622277056,10,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,vwic0c,local/edge/cloud,1,1678622277057,1,1678622277138,81,1678622277169,31,0,1678622277175,6,129,41,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622277056,0,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,224,vwic0c,edge,1,1678622277056,0,1678622277058,2,2,2,43
2608,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622285051,0,1678622285056,4,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,izpvks,local/edge/cloud,1,1678622285059,4,1678622285143,83,1678622285169,27,0,1678622285182,12,130,31,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622285056,0,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,224,izpvks,edge,1,1678622285056,0,1678622285060,4,4,4,35
2609,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622293057,0,1678622293062,5,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,2a97pg,local/edge/cloud,1,1678622293063,1,1678622293164,100,1678622293164,1,0,1678622293170,6,113,6,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622293062,0,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,194,2a97pg,local,1,1678622293062,0,1678622293063,0,0,0,6
2610,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622301059,0,1678622301063,3,149c07470f9da644b2dd90cd62f83b4cfaca2ac2737148e9d4a3c95a2ebd3c75,m2pznf,local/edge/cloud,1,1678622301068,5,1678622301194,126,1678622301220,26,0,1678622301225,5,165,29,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622301062,0,149c07470f9da644b2dd90cd62f83b4cfaca2ac2737148e9d4a3c95a2ebd3c75,432,m2pznf,edge,1,1678622301063,0,1678622301068,5,5,5,34
2611,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622309177,0,1678622309181,4,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,q5qir9,local/edge/cloud,1,1678622309181,0,1678622309625,444,1678622309812,187,0,1678622309817,5,640,191,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622309179,0,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,347,q5qir9,cloud,1,1678622309179,0,1678622309182,2,2,2,193
2612,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622317067,0,1678622317069,1,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,vfeqb5,local/edge/cloud,1,1678622317069,0,1678622317173,104,1678622317208,35,0,1678622317224,17,157,36,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622317068,0,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,298,vfeqb5,edge,1,1678622317069,0,1678622317078,9,9,9,45
2613,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622325068,0,1678622325073,4,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,n55b80,local/edge/cloud,1,1678622325076,3,1678622325180,104,1678622325215,35,0,1678622325230,16,162,39,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622325073,0,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,298,n55b80,edge,1,1678622325073,0,1678622325076,2,2,2,41
2614,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622333076,0,1678622333083,7,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,j5rosx,local/edge/cloud,1,1678622333087,4,1678622333193,106,1678622333227,34,0,1678622333236,9,160,41,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622333083,0,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,298,j5rosx,edge,1,1678622333083,0,1678622333088,5,5,5,46
2615,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622341070,0,1678622341074,3,a98b2e8d7b5ba935ae9ec3217f567d9e8b98e9bc8e63b4ba047981ed1837f7fc,9z4nb7,local/edge/cloud,1,1678622341080,6,1678622341178,98,1678622341210,32,0,1678622341227,17,156,35,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622341074,0,a98b2e8d7b5ba935ae9ec3217f567d9e8b98e9bc8e63b4ba047981ed1837f7fc,370,9z4nb7,edge,1,1678622341075,0,1678622341080,5,5,5,40
2616,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622349079,0,1678622349081,1,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,jljjhk,local/edge/cloud,1,1678622349082,2,1678622349185,103,1678622349220,34,0,1678622349229,10,150,35,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622349080,0,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,390,jljjhk,edge,1,1678622349081,0,1678622349082,1,1,1,36
2617,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622357078,0,1678622357087,8,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,7tdsxe,local/edge/cloud,1,1678622357089,2,1678622357224,135,1678622357258,34,0,1678622357264,6,185,42,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622357087,0,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,368,7tdsxe,edge,1,1678622357087,0,1678622357096,9,9,9,51
2618,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622365076,0,1678622365080,4,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,u8wzgu,local/edge/cloud,1,1678622365081,1,1678622365216,134,1678622365249,34,0,1678622365256,6,179,38,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622365080,0,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,298,u8wzgu,edge,1,1678622365081,0,1678622365082,2,2,2,40
2619,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622373081,0,1678622373084,3,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,lpekqb,local/edge/cloud,1,1678622373086,1,1678622373156,71,1678622373173,16,0,1678622373196,23,114,19,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622373084,0,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,302,lpekqb,edge,1,1678622373084,0,1678622373086,2,2,2,21
2620,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622381081,0,1678622381085,4,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,ooribj,local/edge/cloud,1,1678622381087,2,1678622381090,3,1678622381090,0,0,1678622381096,6,15,4,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622381085,0,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,194,ooribj,local,1,1678622381086,0,1678622381088,2,2,2,6
2621,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622389088,0,1678622389094,5,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,fe58nr,local/edge/cloud,1,1678622389097,3,1678622389222,125,1678622389246,24,0,1678622389255,9,166,29,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622389094,0,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,302,fe58nr,edge,1,1678622389094,0,1678622389097,3,3,3,32
2622,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622397092,0,1678622397096,3,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,arjw5e,local/edge/cloud,1,1678622397097,1,1678622397200,103,1678622397234,34,0,1678622397246,12,153,37,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622397096,0,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,368,arjw5e,edge,1,1678622397096,0,1678622397097,1,1,1,38
2623,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622405095,0,1678622405098,2,d2475dac2796550c78ee74b0a35a2ec4bd476190a5101c654e7aef31b3feaff8,rqi4ai,local/edge/cloud,1,1678622405099,1,1678622405545,447,1678622405738,193,0,1678622405743,5,648,195,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622405097,0,d2475dac2796550c78ee74b0a35a2ec4bd476190a5101c654e7aef31b3feaff8,328,rqi4ai,cloud,1,1678622405098,0,1678622405099,1,1,1,196
2624,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622413101,0,1678622413105,3,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,cq3p5n,local/edge/cloud,1,1678622413114,9,1678622413218,104,1678622413252,34,0,1678622413265,13,163,37,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622413105,0,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,298,cq3p5n,edge,1,1678622413105,0,1678622413114,8,8,8,45
2625,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622421100,0,1678622421104,4,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,uxsbuu,local/edge/cloud,1,1678622421106,2,1678622421241,135,1678622421276,35,0,1678622421284,8,184,39,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622421104,0,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,390,uxsbuu,edge,1,1678622421104,0,1678622421107,3,3,3,42
2626,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622429148,0,1678622429151,2,d2475dac2796550c78ee74b0a35a2ec4bd476190a5101c654e7aef31b3feaff8,lmh6a7,local/edge/cloud,1,1678622429155,4,1678622429602,448,1678622429793,190,0,1678622429800,8,652,192,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622429150,0,d2475dac2796550c78ee74b0a35a2ec4bd476190a5101c654e7aef31b3feaff8,328,lmh6a7,cloud,1,1678622429151,0,1678622429155,4,4,4,196
2627,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622437112,0,1678622437116,4,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,e301x2,local/edge/cloud,1,1678622437117,1,1678622437218,100,1678622437219,1,0,1678622437224,5,111,5,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622437116,0,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,194,e301x2,local,1,1678622437116,0,1678622437118,1,1,1,6
2628,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622445114,0,1678622445118,3,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,kxnukq,local/edge/cloud,1,1678622445119,1,1678622445247,128,1678622445275,28,0,1678622445286,11,171,31,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622445118,0,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,224,kxnukq,edge,1,1678622445118,0,1678622445119,1,1,1,32
2629,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622453115,0,1678622453117,2,224b7d28c918e1c6492756ff998283599c771ca2e2774ecdfe9c69edc6906c13,zorvop,local/edge/cloud,1,1678622453118,1,1678622453219,101,1678622453220,1,0,1678622453227,7,112,3,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622453117,0,224b7d28c918e1c6492756ff998283599c771ca2e2774ecdfe9c69edc6906c13,208,zorvop,local,1,1678622453117,0,1678622453118,1,1,1,4
2630,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622461119,0,1678622461121,2,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,i63y65,local/edge/cloud,1,1678622461123,1,1678622461259,136,1678622461295,37,0,1678622461300,4,180,39,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,1678622461121,0,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,312,i63y65,edge,1,1678622461121,0,1678622461124,3,3,3,42
